filename,word_count,char_count,char_no_space_count,line_count
104-10326-10073.txt,543,3523,2978,118
104-10326-10074.txt,325,2085,1758,83
104-10326-10075.txt,470,2881,2409,106
104-10326-10076.txt,449,2913,2462,91
104-10326-10077.txt,591,3606,3013,115
104-10326-10078.txt,218,1377,1158,58
104-10326-10079.txt,202,1282,1079,60
104-10326-10080.txt,539,3461,2920,99
104-10326-10081.txt,990,5823,4830,172
104-10326-10082.txt,695,4346,3649,114
104-10326-10083.txt,874,5196,4319,149
104-10326-10084.txt,244,1637,1392,60
104-10326-10085.txt,758,4678,3918,128
104-10326-10087.txt,439,2817,2376,90
104-10326-10090.txt,236,1594,1357,57
104-10326-10091.txt,1101,6850,5746,177
104-10326-10092.txt,585,3683,3096,112
104-10326-10093.txt,1013,5996,4980,154
104-10326-10094.txt,152,1033,880,53
104-10326-10095.txt,719,4425,3703,155
104-10326-10096.txt,631,3913,3280,112
104-10326-10097.txt,446,3114,2666,101
104-10326-10098.txt,290,1890,1599,58
104-10326-10100.txt,2741,17420,14670,564
104-10326-10101.txt,1590,9574,7979,266
104-10326-10102.txt,443,2615,2170,110
104-10328-10038.txt,9215,83309,74001,3134
104-10330-10010.txt,300,2023,1721,58
104-10330-10026.txt,1457,9546,8084,242
104-10330-10044.txt,1134,7230,6091,208
104-10330-10060.txt,2631,17248,14609,367
104-10330-10070.txt,3222,19927,16696,450
104-10330-10081.txt,5295,30637,25326,792
104-10330-10083.txt,4390,27375,22972,602
104-10330-10100.txt,2871,17945,15063,437
104-10330-10102.txt,544,3597,3051,98
104-10330-10118.txt,1958,12898,10934,233
104-10330-10133.txt,1283,8177,6887,228
104-10331-10076.txt,1370,8535,7159,281
104-10331-10080.txt,344,2069,1724,52
104-10331-10118.txt,2718,18338,15606,526
104-10331-10121.txt,1160,7357,6191,206
104-10331-10127.txt,303,1930,1625,61
104-10331-10132.txt,873,5386,4510,163
104-10331-10134.txt,525,3152,2625,68
104-10331-10139.txt,670,4310,3636,140
104-10331-10140.txt,712,4387,3673,108
104-10331-10149.txt,1503,9167,7660,219
104-10331-10152.txt,1758,10727,8963,282
104-10331-10154.txt,1225,7230,6001,171
104-10331-10166.txt,403,2403,1997,89
104-10331-10177.txt,225,1304,1078,28
104-10331-10178.txt,129,798,668,31
104-10331-10194.txt,582,3536,2952,94
104-10331-10202.txt,548,3222,2672,63
104-10331-10209.txt,518,3300,2780,68
104-10331-10226.txt,585,3714,3126,99
104-10331-10318.txt,752,4550,3795,138
104-10331-10320.txt,313,1710,1396,42
104-10331-10321.txt,143,895,751,35
104-10331-10338.txt,3486,21161,17660,576
104-10331-10353.txt,264,1494,1229,37
104-10331-10370.txt,12223,78811,66550,2346
104-10332-10000.txt,2710,16787,14064,438
104-10332-10002.txt,5186,32805,27594,935
104-10332-10007.txt,23120,143435,120234,3712
104-10332-10008.txt,6039,38790,32729,861
104-10332-10009.txt,25926,154351,128349,3400
104-10332-10014.txt,17485,106278,88737,2985
104-10332-10016.txt,5030,31288,26243,705
104-10332-10020.txt,4259,26726,22450,679
104-10332-10021.txt,5100,33002,27880,844
104-10332-10022.txt,23021,147802,124686,3530
104-10332-10023.txt,44954,287539,242365,8079
104-10333-10001.txt,52409,342648,290070,7483
104-10333-10002.txt,2724,18142,15393,719
104-10333-10006.txt,9087,54729,45608,1599
104-10333-10008.txt,12196,76496,64241,2242
104-10333-10011.txt,22534,147656,125057,4032
104-10333-10013.txt,7276,45955,38645,1156
104-10333-10014.txt,46641,295285,248445,7849
104-10335-10001.txt,2240,15048,12794,598
104-10335-10008.txt,7337,47873,40497,1694
104-10335-10014.txt,16021,101160,85088,2635
104-10336-10000.txt,2207,13851,11635,369
104-10336-10034.txt,3092,19716,16610,539
104-10337-10001.txt,76024,475055,398770,10204
104-10337-10002.txt,6649,41601,34925,1171
104-10337-10014.txt,24389,156462,132010,3881
104-10338-10005.txt,1934,11616,9674,414
104-10338-10018.txt,7153,43529,36352,1670
104-10400-10311.txt,49841,300371,250299,13357
104-10400-10316.txt,14900,95253,80292,2610
104-10406-10136.txt,5304,34160,28843,712
104-10406-10139.txt,5427,33705,28259,1073
104-10408-10027.txt,1543,10288,8738,310
104-10408-10078.txt,6009,37501,31470,1190
104-10408-10316.txt,5437,33783,28327,1065
104-10408-10329.txt,321,2017,1694,91
104-10408-10415.txt,258,1679,1420,86
104-10408-10416.txt,182,1181,998,64
104-10412-10005.txt,416,2627,2209,168
104-10413-10053.txt,711,4160,3447,127
104-10413-10057.txt,438,2681,2240,81
104-10413-10306.txt,23687,147841,124063,4767
104-10414-10002.txt,467,2349,1881,225
104-10414-10025.txt,601,3296,2690,225
104-10418-10041.txt,1140,6618,5474,385
104-10418-10045.txt,390,2327,1935,146
104-10418-10046.txt,565,3265,2698,154
104-10418-10103.txt,220,1343,1122,91
104-10418-10104.txt,305,1906,1599,125
104-10418-10202.txt,600,3722,3119,120
104-10418-10230.txt,375,2217,1840,123
104-10418-10378.txt,778,4744,3964,123
104-10418-10439.txt,251,1751,1498,190
104-10422-10054.txt,395,2250,1846,181
104-10422-10055.txt,1219,5749,4523,699
104-10422-10057.txt,742,4399,3654,114
104-10423-10337.txt,33734,192484,158698,3507
104-10425-10008.txt,479,3018,2535,113
104-10428-10012.txt,447,2719,2269,91
104-10431-10006.txt,10243,65260,54978,1704
104-10431-10091.txt,533,3185,2650,114
104-10431-10102.txt,2178,12660,10470,524
104-10433-10050.txt,594,3729,3129,195
104-10433-10081.txt,392,2391,1997,148
104-10433-10167.txt,4957,30198,25219,1353
104-10433-10209.txt,136274,836383,699814,26104
104-10433-10212.txt,31364,187801,156271,7719
104-10435-10071.txt,39356,236041,196536,6695
104-10437-10079.txt,772,4675,3901,106
104-10437-10091.txt,11024,66034,54961,2128
104-10438-10186.txt,645,3756,3109,180
104-10438-10237.txt,46898,277214,230127,11214
104-10439-10113.txt,12465,80520,68024,1977
104-10506-10024.txt,1151,6507,5349,353
104-10506-10028.txt,28695,175696,146844,4982
104-10510-10090.txt,193,1100,906,142
104-10510-10141.txt,354,2064,1709,196
104-10512-10101.txt,219,1386,1166,66
104-10512-10102.txt,98,619,520,58
104-10512-10110.txt,1311,8143,6819,724
104-10516-10103.txt,132,795,662,36
104-10516-10195.txt,497,3080,2581,96
104-10516-10214.txt,94,569,474,38
104-10516-10227.txt,195,1112,916,39
104-10516-10239.txt,105,622,516,43
104-10516-10270.txt,1063,6208,5139,268
104-10516-10338.txt,56,373,316,29
104-10516-10348.txt,309,2000,1688,91
104-10517-10120.txt,247,1505,1257,89
104-10517-10121.txt,190,1149,958,81
104-10519-10182.txt,134,751,616,60
104-10519-10184.txt,100,537,436,31
104-10527-10212.txt,831,5079,4243,282
104-10527-10277.txt,247,1584,1335,86
104-10527-10421.txt,75,489,413,31
104-10527-10424.txt,197,1178,980,69
104-10528-10052.txt,196,1168,971,55
104-10528-10053.txt,112,683,570,49
104-10528-10056.txt,115,754,638,48
104-10528-10149.txt,43,289,245,24
104-10528-10180.txt,99,567,467,44
104-10529-10182.txt,156,951,794,57
104-10529-10184.txt,188,1212,1023,55
104-10529-10196.txt,39,253,213,15
104-10529-10277.txt,85,526,440,33
104-10529-10323.txt,203,1271,1067,62
104-10529-10329.txt,747,4338,3586,353
104-10529-10330.txt,87,587,499,37
104-10529-10367.txt,105,676,570,40
104-10534-10173.txt,14010,86579,72500,2581
104-10535-10001.txt,17201,97483,80230,3118
119-10021-10413.txt,5173,32393,27195,949
124-10058-10420.txt,438,2757,2317,140
124-10062-10456.txt,391,2781,2388,145
124-10114-10010.txt,726,4413,3684,208
124-10115-10027.txt,301,1985,1682,111
124-10150-10104.txt,368,2394,2024,130
124-10158-10061.txt,403,2589,2184,152
124-10163-10134.txt,721,4643,3919,183
124-10164-10151.txt,810,5019,4206,179
124-10168-10040.txt,11864,73018,61119,1909
124-10179-10217.txt,563,3282,2717,89
124-10179-10221.txt,154349,923220,768231,29725
124-10180-10295.txt,313,1993,1678,130
124-10181-10009.txt,361,2364,2001,111
124-10183-10277_multirif_redacted.txt,55113,348169,292832,11445
124-10183-10279_multirif_redacted.txt,55112,348167,292831,11446
124-10185-10099 (c06716626).txt,1250,8329,7071,727
124-10185-10099.txt,38612,241880,203098,7509
124-10185-10099_multirif.txt,66923,425712,358501,14183
124-10185-10100.txt,1660,10204,8538,378
124-10185-10214.txt,3820,24517,20686,713
124-10190-10075.txt,941380,5950999,5007500,191584
124-10206-10337.txt,779,5194,4410,213
124-10210-10096.txt,881,5687,4803,245
124-10212-10160.txt,804,4944,4137,245
124-10212-10337.txt,1022,6515,5489,251
124-10213-10310.txt,8416,50096,41652,1363
124-10213-10483.txt,836,5183,4344,221
124-10218-10058.txt,1996,12308,10303,401
124-10221-10229.txt,409,2581,2170,143
124-10221-10231.txt,521,3298,2774,240
124-10221-10245.txt,877,5533,4651,236
124-10221-10271.txt,269,1787,1516,77
124-10221-10328.txt,312,2046,1731,151
124-10225-10195.txt,419,2719,2298,137
124-10237-10009.txt,288,1945,1655,103
124-10238-10329_multirif.txt,40388,252739,212180,9525
124-10238-10333_multirif.txt,40387,252737,212179,9524
124-10239-10171.txt,1020,6385,5361,228
124-10271-10003_multirif.txt,66930,415565,348365,15266
124-10271-10011_multirif.txt,66930,415565,348365,15266
124-10271-10033_multirif_redacted.txt,48848,307949,258891,10933
124-10271-10299.txt,4079,25563,21470,822
124-10271-10299_multirif.txt,66929,415563,348364,15265
124-10271-10301.txt,216,1398,1181,42
124-10271-10303.txt,1347,8635,7283,277
124-10271-10304.txt,1064,6685,5617,184
124-10273-10007_multirif.txt,60251,378585,318131,11823
124-10273-10053.txt,291,1762,1470,52
124-10273-10070.txt,13834,85043,71167,2392
124-10273-10104.txt,2558,15797,13231,689
124-10273-10289_redacted.txt,726587,4555595,3825951,134881
124-10274-10001.txt,91993,578737,486304,22785
124-10274-10011 (c06716583).txt,370,2222,1851,94
124-10274-10011.txt,438,2652,2213,57
124-10274-10014_multirif_redacted.txt,78693,496776,417686,19115
124-10274-10029.txt,902,5608,4703,218
124-10274-10029_multirif_redacted.txt,70759,441705,370642,15445
124-10274-10044.txt,112831,668405,555161,22898
124-10274-10125.txt,408587,2521063,2110618,92940
124-10276-10400 (c06716411).txt,415,2657,2241,54
124-10276-10400.txt,1489,9537,8043,299
124-10279-10018.txt,524,3425,2898,180
124-10279-10020.txt,530,3446,2913,177
124-10279-10046.txt,326,2165,1837,125
124-10279-10107.txt,812,5017,4201,200
124-10279-10209.txt,545,3265,2718,101
124-10279-10258.txt,1462,9188,7721,282
124-10280-10030.txt,728,4601,3870,191
124-10280-10057.txt,411,2604,2191,155
124-10281-10028.txt,483,3068,2583,188
124-10284-10155.txt,402,2568,2164,140
124-10284-10171.txt,2071,12864,10785,496
124-10284-10172.txt,493,3026,2531,159
124-10285-10254.txt,1973,12354,10370,559
124-10291-10023.txt,2422,15959,13522,475
124-10291-10040.txt,989,6582,5588,231
124-10291-10236.txt,641,4236,3592,173
124-10291-10319.txt,1151,7218,6062,346
124-10296-10130.txt,892,5631,4735,254
124-10300-10012.txt,769,4817,4045,221
124-10300-10024.txt,1457,9188,7726,318
124-10311-10292.txt,375,2401,2024,126
124-10320-10087.txt,316,2166,1848,116
124-10325-10318.txt,2569,16157,13579,458
124-10326-10098.txt,1101,6991,5886,254
124-10326-10099.txt,460,2960,2498,142
124-10326-10100.txt,602,3899,3295,163
124-10326-10103.txt,480,3033,2551,159
124-10326-10104.txt,534,3385,2849,163
124-10326-10105.txt,622,3853,3228,196
124-10326-10149.txt,1199,7277,6074,246
124-10326-10191.txt,735,4604,3866,170
124-10332-10018.txt,573,3813,3237,143
124-10332-10047.txt,514,3222,2704,180
124-10365-10020.txt,26262,157157,130754,5346
124-10369-10022.txt,536,3492,2953,167
124-10371-10015.txt,1596,9911,8309,318
124-90037-10081.txt,375,2604,2227,129
124-90041-10023.txt,2468,14177,11704,337
124-90060-10015.txt,769,4929,4157,199
124-90065-10029.txt,1301,8210,6903,285
124-90084-10077.txt,668,4476,3805,179
124-90092-10001.txt,732,4465,3729,241
124-90092-10002.txt,785,4705,3917,171
124-90092-10016.txt,2067,12111,10037,442
124-90110-10070.txt,264,1711,1445,77
124-90110-10071.txt,423,2659,2234,130
124-90110-10072.txt,468,2986,2516,137
124-90110-10083.txt,823,5129,4303,214
124-90124-10055.txt,891,5578,4683,194
124-90124-10092.txt,744,4632,3885,217
124-90130-10005.txt,221,1501,1278,84
124-90135-10074.txt,3165,20142,16965,598
124-90137-10067.txt,519,3210,2689,149
124-90137-10230.txt,508,3271,2761,147
124-90137-10284.txt,406,2590,2182,146
124-90137-10355.txt,664,4201,3534,194
124-90137-10357.txt,773,4823,4047,188
124-90137-10467.txt,539,3391,2850,162
124-90137-10468.txt,596,3654,3055,170
124-90137-10488.txt,622,3905,3280,168
124-90138-10004.txt,317,2041,1722,134
124-90138-10007.txt,332,2127,1793,90
124-90138-10066.txt,461,3025,2562,157
124-90138-10073.txt,632,3999,3364,237
124-90139-10002.txt,473,3065,2590,163
124-90139-10050.txt,330,2217,1885,143
124-90139-10070.txt,574,3684,3107,170
124-90139-10071.txt,483,3043,2558,145
124-90139-10138.txt,778,4903,4122,182
124-90140-10004.txt,391,2545,2152,149
124-90140-10005.txt,348,2192,1842,126
124-90140-10012.txt,473,2905,2430,164
124-90140-10071.txt,415,2630,2213,147
124-90146-10072.txt,20230,127061,106751,4728
124-90146-10108.txt,5288,32653,27343,1210
124-90155-10008.txt,1172,7037,5861,282
124-90158-10062.txt,891,5930,5036,251
124-90158-10069.txt,1467,9251,7778,394
157-10002-10001.txt,2063,13305,11231,486
157-10002-10056.txt,1812,11001,9184,289
157-10002-10087.txt,3092,16523,13418,772
157-10002-10105.txt,4152,23012,18843,986
157-10002-10106.txt,1476,9183,7697,460
157-10002-10148.txt,5496,29070,23552,1367
157-10002-10150.txt,4835,25733,20880,1187
157-10002-10152.txt,8078,47858,39757,1414
157-10002-10165.txt,12566,67327,54714,2936
157-10004-10095.txt,463,2874,2409,102
157-10004-10144.txt,1087,6447,5357,143
157-10004-10270.txt,827,4820,3990,168
157-10004-10280.txt,356,2232,1874,94
157-10005-10141.txt,463,2673,2208,104
157-10005-10224.txt,1263,6948,5680,290
157-10005-10225.txt,5615,30615,24979,1345
157-10005-10228.txt,15949,86946,70935,3542
157-10005-10236.txt,4040,24952,20901,724
157-10005-10250.txt,15373,81239,65806,3801
157-10005-10254.txt,394,2391,1995,70
157-10005-10297.txt,39187,241851,202516,5867
157-10005-10424.txt,1066,6907,5836,238
157-10008-10150.txt,2007,12135,10121,280
157-10008-10234.txt,818,5289,4466,231
157-10008-10238.txt,3205,19615,16401,455
157-10008-10241.txt,817,5156,4335,200
157-10008-10246.txt,739,4755,4012,183
157-10008-10253.txt,316,2063,1744,92
157-10011-10000.txt,4983,32360,27352,1124
157-10011-10003.txt,4119,26827,22686,962
157-10011-10005.txt,4383,28214,23802,1235
157-10011-10006.txt,8835,56236,47351,2156
157-10011-10007.txt,3677,23215,19522,798
157-10011-10008.txt,7702,50114,42367,1783
157-10011-10009.txt,4660,30067,25374,1364
157-10011-10010.txt,3999,25467,21445,974
157-10011-10018.txt,3632,19810,16164,854
157-10011-10024.txt,3970,21929,17943,955
157-10011-10041.txt,415,2311,1894,102
157-10011-10048.txt,7762,41875,34082,1913
157-10011-10066.txt,5253,33273,28005,767
157-10011-10078.txt,9998,61059,51035,1227
157-10011-10083.txt,27823,147426,119488,7925
157-10011-10085.txt,516,3061,2543,96
157-10011-10092.txt,1652,8873,7214,430
157-10011-10093.txt,2374,14506,12126,309
157-10011-10121.txt,30624,181776,151050,4837
157-10014-10005.txt,31246,167026,135668,7613
157-10014-10006.txt,20611,113265,92578,4921
157-10014-10018.txt,42539,226211,183503,11061
157-10014-10046.txt,44748,246844,201935,9754
157-10014-10047.txt,19374,107165,87710,3956
157-10014-10067.txt,18557,100138,81504,3974
157-10014-10081.txt,15792,86993,71139,3721
157-10014-10089.txt,20043,111590,91452,4657
157-10014-10100.txt,19154,116922,97694,3119
157-10014-10109.txt,3619,22521,18881,801
157-10014-10117.txt,25755,158261,132402,3980
157-10014-10121.txt,37666,207746,169931,8029
157-10014-10125.txt,20220,110902,90602,4738
157-10014-10133.txt,9708,53790,44040,2453
157-10014-10137.txt,54523,338638,283906,7766
157-10014-10144.txt,62291,399565,337010,13542
157-10014-10151.txt,154887,953852,798396,21491
157-10014-10178.txt,42243,242125,199717,7980
157-10014-10185.txt,1440,8793,7346,265
157-10014-10227.txt,36378,222522,185985,7930
157-10014-10242.txt,234914,1376900,1141296,43184
176-10011-10101.txt,463,2920,2455,99
176-10011-10152.txt,1147,7095,5943,185
176-10030-10085.txt,24445,133050,108479,5021
176-10030-10168.txt,24423,133046,108497,4998
176-10030-10422.txt,5634,35090,29440,737
176-10033-10145.txt,5406,33558,28136,691
176-10033-10151.txt,1561,9715,8148,212
176-10036-10023.txt,283,1852,1567,77
176-10036-10027.txt,450,2763,2311,88
176-10036-10051.txt,708,4790,4078,181
176-10036-10052.txt,652,4213,3558,183
176-10036-10058.txt,1773,10712,8934,241
176-10036-10065.txt,936,5695,4753,206
176-10036-10073.txt,2220,12644,10418,322
176-10036-10078.txt,627,4120,3490,157
176-10036-10079.txt,379,2485,2104,114
176-10036-10085.txt,693,4560,3864,142
176-10036-10086.txt,491,3222,2728,136
176-10036-10087.txt,549,3558,3006,134
176-10036-10088.txt,616,4079,3460,134
176-10036-10094.txt,1023,6426,5398,202
176-10036-10095.txt,568,3851,3280,145
176-10036-10097.txt,458,3250,2789,123
176-10036-10098.txt,924,5946,5018,187
176-10036-10099.txt,1288,8171,6877,260
176-10036-10102.txt,883,5793,4906,170
176-10036-10103.txt,903,5892,4985,190
176-10036-10104.txt,536,3388,2849,146
176-10036-10113.txt,1487,9050,7558,326
176-10036-10115.txt,565,3692,3124,164
176-10036-10116.txt,804,5169,4362,209
176-10036-10117.txt,1442,8825,7378,293
176-10036-10129.txt,696,4371,3671,111
176-10036-10131.txt,583,3851,3265,157
176-10036-10134.txt,570,3674,3101,151
176-10036-10135.txt,585,3665,3077,150
176-10036-10137.txt,1527,9965,8432,265
176-10036-10138.txt,624,4007,3379,132
176-10036-10139.txt,566,3699,3130,149
176-10036-10142.txt,1140,7164,6019,230
176-10036-10143.txt,1507,9027,7515,365
176-10036-10149.txt,1513,9707,8187,310
176-10036-10173.txt,1140,6652,5507,170
176-10036-10179.txt,3125,19728,16592,415
176-10037-10120.txt,823,5431,4604,192
176-10037-10440.txt,448,2922,2471,106
176-10037-10452.txt,1721,11073,9347,317
176-10037-10453.txt,1697,10956,9253,351
176-10037-10454.txt,524,3564,3037,159
176-10037-10460.txt,308,2020,1710,71
176-10037-10491.txt,574,3827,3250,125
176-10037-10493.txt,761,4937,4172,163
176-10037-10494.txt,1476,9560,8078,239
176-10038-10032.txt,736,4773,4033,195
177-10001-10060.txt,464,3236,2769,138
177-10001-10061.txt,569,3827,3255,166
177-10001-10063.txt,491,3369,2875,160
177-10001-10064.txt,748,4784,4033,169
177-10001-10305.txt,11024,69318,58249,2014
177-10001-10445.txt,807,4773,3963,119
177-10002-10012.txt,1259,7825,6558,283
177-10002-10016.txt,931,5849,4912,198
177-10002-10069.txt,1273,7959,6680,237
177-10002-10070.txt,1324,8209,6879,268
177-10002-10092.txt,818,5505,4680,194
177-10002-10096.txt,1701,10385,8671,573
177-10002-10097.txt,1875,11635,9747,563
177-10002-10098.txt,2222,13715,11475,689
177-10002-10101.txt,2172,13358,11170,673
177-10002-10102.txt,1613,9828,8202,464
177-10002-10103.txt,2554,15407,12836,947
177-10002-10105.txt,2595,16579,13970,775
178-10002-10091.txt,28786,153216,124316,8272
178-10002-10185.txt,662,4181,3516,127
178-10002-10215.txt,28775,153201,124312,8315
178-10002-10279.txt,28749,153112,124249,8303
178-10003-10001.txt,633,4048,3412,119
178-10003-10016.txt,1469,9157,7683,240
178-10003-10090.txt,1364,8570,7200,250
178-10003-10176.txt,783,5046,4258,201
178-10003-10311.txt,1439,9477,8030,343
178-10003-10453.txt,5518,36094,30550,1069
178-10004-10053.txt,1002,5834,4828,155
178-10004-10054.txt,3072,18517,15435,509
178-10004-10056.txt,11643,70965,59288,1687
178-10004-10087.txt,4966,31092,26108,618
178-10004-10115.txt,8036,52958,44884,1396
178-10004-10148.txt,1056,6810,5750,185
178-10004-10396.txt,3375,20162,16778,434
178-10004-10416.txt,2057,13730,11665,306
178-10004-10420.txt,43726,239569,195589,12600
180-10060-10436.txt,3541,23297,19743,882
180-10060-10438.txt,1956,12824,10860,462
180-10060-10439.txt,2583,17243,14648,611
180-10060-10440.txt,3435,23395,19946,828
180-10060-10441.txt,2185,14808,12614,527
180-10060-10442.txt,3770,24572,20781,1020
180-10060-10444.txt,1480,9461,7974,443
180-10060-10445.txt,3223,21476,18241,772
180-10060-10447.txt,1695,10859,9155,504
180-10060-10449.txt,2660,17429,14755,737
180-10060-10450.txt,3156,21172,18002,780
180-10060-10451.txt,1513,10233,8713,360
180-10060-10452.txt,3532,23963,20417,815
180-10060-10453.txt,15762,101292,85475,3572
180-10060-10454.txt,1950,12572,10612,545
180-10060-10455.txt,1790,12416,10617,434
180-10060-10457.txt,4323,29283,24942,910
180-10060-10458.txt,3187,21290,18089,811
180-10060-10459.txt,2635,17870,15224,637
180-10060-10460.txt,1737,11201,9455,477
180-10060-10462.txt,2888,19547,16648,684
180-10060-10463.txt,14762,93001,78209,3532
180-10060-10464.txt,3177,21496,18307,744
180-10060-10465.txt,2525,16782,14246,587
180-10060-10467.txt,3075,20551,17463,808
180-10060-10468.txt,3766,25197,21415,965
180-10060-10470.txt,2202,14056,11845,523
180-10060-10471.txt,2401,15941,13531,503
180-10060-10472.txt,2870,18941,16059,761
180-10060-10473.txt,1912,12904,10984,430
180-10060-10475.txt,4751,33005,28235,1203
180-10060-10477.txt,2698,17736,15025,684
180-10060-10478.txt,1583,10700,9110,377
180-10060-10480.txt,3166,21115,17931,823
180-10060-10481.txt,1197,8101,6898,296
180-10060-10482.txt,1279,8616,7331,305
180-10060-10483.txt,3377,22571,19180,911
180-10060-10484.txt,1180,7988,6802,297
180-10060-10486.txt,5787,37855,32041,1533
180-10060-10489.txt,2544,16541,13983,715
180-10060-10490.txt,2907,19861,16937,756
180-10060-10491.txt,1883,12611,10720,449
180-10060-10492.txt,2109,14249,12131,492
180-10060-10493.txt,1632,11131,9492,377
180-10060-10494.txt,3732,25350,21603,895
180-10060-10495.txt,2533,17127,14584,599
180-10060-10498.txt,1509,9888,8369,394
180-10060-10499.txt,2624,17306,14671,698
180-10068-10298.txt,851,5605,4749,235
180-10068-10300.txt,10160,67251,57060,1834
180-10068-10303.txt,2880,19216,16321,683
180-10068-10305.txt,1834,12090,10248,424
180-10068-10306.txt,1200,8080,6874,309
180-10068-10307.txt,1874,12642,10760,437
180-10068-10308.txt,3582,24164,20567,849
180-10068-10309.txt,912,6108,5191,225
180-10068-10310.txt,4583,30895,26295,1105
180-10068-10311.txt,1009,6887,5873,255
180-10068-10312.txt,2947,19500,16539,832
180-10068-10313.txt,1542,10374,8824,369
180-10068-10314.txt,1539,10402,8856,361
180-10068-10315.txt,1673,11290,9609,380
180-10068-10317.txt,3455,22990,19522,830
180-10068-10318.txt,1504,9713,8202,432
180-10068-10319.txt,2110,13073,10954,459
180-10068-10320.txt,2270,14630,12350,625
180-10068-10321.txt,1838,12388,10543,434
180-10068-10322.txt,3949,25297,21329,976
180-10068-10324.txt,6047,36651,30590,1284
180-10068-10325.txt,2238,15151,12903,564
180-10068-10326.txt,2512,17089,14567,601
180-10068-10327.txt,1550,10431,8874,371
180-10068-10328.txt,1831,12347,10509,414
180-10068-10332.txt,1706,10827,9112,510
180-10068-10334.txt,3915,26433,22503,882
180-10068-10335.txt,1108,7398,6285,246
180-10068-10336.txt,2395,16126,13722,526
180-10068-10337.txt,4236,26356,22103,1091
180-10068-10339.txt,1971,13354,11373,474
180-10068-10341.txt,1890,12417,10516,475
180-10068-10343.txt,902,6096,5189,218
180-10068-10344.txt,3078,20516,17426,788
180-10068-10345.txt,6155,40606,34419,1426
180-10068-10346.txt,3057,19376,16302,723
180-10068-10347.txt,1253,8466,7207,294
180-10068-10349.txt,3459,23474,20002,826
180-10068-10350.txt,1918,12950,11024,438
180-10068-10352.txt,3527,23415,19871,904
180-10068-10355.txt,1927,12753,10816,439
180-10068-10357.txt,2816,19013,16186,680
180-10068-10359.txt,1268,8503,7229,305
180-10068-10361.txt,1146,7745,6590,317
180-10068-10362.txt,1170,7975,6799,287
180-10068-10363.txt,3341,22670,19316,833
180-10070-10143.txt,2220,14474,12245,578
180-10070-10144.txt,3278,21831,18543,643
180-10070-10145.txt,2698,17870,15161,689
180-10070-10146.txt,4371,29635,25248,979
180-10070-10148.txt,4213,27097,22865,1108
180-10070-10150.txt,2148,13983,11824,628
180-10070-10152.txt,1812,11940,10120,474
180-10070-10153.txt,2247,15035,12779,513
180-10070-10154.txt,2152,13521,11359,585
180-10070-10155.txt,1181,8036,6849,297
180-10070-10157.txt,1611,10783,9164,401
180-10070-10158.txt,1166,7919,6747,305
180-10070-10159.txt,2630,17848,15208,616
180-10070-10160.txt,1995,13476,11470,522
180-10070-10161.txt,2551,17283,14723,575
180-10070-10162.txt,6171,39819,33623,1527
180-10070-10163.txt,3557,23622,20052,889
180-10070-10164.txt,8133,53815,45648,1900
180-10070-10166.txt,1402,8949,7539,418
180-10070-10169.txt,737,5056,4315,201
180-10070-10170.txt,2006,13577,11563,469
180-10070-10171.txt,2563,17055,14481,584
180-10070-10173.txt,1909,12894,10977,439
180-10070-10174.txt,2336,15880,13535,531
180-10070-10175.txt,2804,19017,16202,668
180-10070-10176.txt,3208,21498,18273,846
180-10071-10000.txt,1552,10419,8858,405
180-10071-10001.txt,3834,25925,22077,886
180-10071-10459.txt,309,1991,1680,89
180-10072-10186.txt,17907,106240,88267,5076
180-10073-10093.txt,122419,691887,569221,28853
180-10073-10321.txt,326,2236,1908,118
180-10076-10105.txt,1023,3999,2973,697
180-10078-10492.txt,1566,9071,7498,260
180-10086-10257.txt,864,5340,4468,276
180-10091-10228.txt,2944,17353,14397,556
180-10093-10162.txt,6037,35974,29921,1643
180-10094-10459.txt,1097,6905,5802,227
180-10096-10399.txt,2258,13188,10920,355
180-10096-10401.txt,487,3219,2728,148
180-10096-10448.txt,213,1451,1236,83
180-10104-10294.txt,1828,11108,9265,525
180-10104-10354.txt,5439,33700,28240,1074
180-10106-10008.txt,356,2533,2174,129
180-10106-10011.txt,412,2723,2308,143
180-10107-10006.txt,717,4458,3737,164
180-10110-10100.txt,7800,44878,37051,1075
180-10110-10121.txt,2027,11959,9924,270
180-10110-10484.txt,92544,569731,476778,17309
180-10111-10051.txt,1684,10308,8615,313
180-10111-10288.txt,1001,6116,5109,304
180-10113-10119.txt,1886,11972,10077,416
180-10113-10246.txt,431,2797,2363,110
180-10117-10032.txt,36443,225896,189311,7965
180-10117-10245.txt,687,4583,3891,173
180-10120-10150.txt,648,4223,3571,177
180-10125-10075.txt,480,3546,3064,238
180-10125-10076.txt,462,3430,2966,228
180-10125-10077.txt,1790,14161,12364,906
180-10125-10078.txt,1189,9816,8623,626
180-10125-10079.txt,1166,9535,8365,641
180-10125-10080.txt,1159,9525,8362,639
180-10125-10081.txt,1300,10468,9163,690
180-10125-10082.txt,1187,9565,8374,650
180-10125-10083.txt,1235,9947,8708,688
180-10125-10084.txt,1512,12247,10730,827
180-10125-10085.txt,1484,12080,10591,821
180-10125-10086.txt,1537,12216,10674,868
180-10125-10087.txt,1516,12086,10565,852
180-10125-10088.txt,1842,14600,12752,954
180-10125-10089.txt,1469,11919,10445,832
